Date,Day,NetWorth,Cash,Shares
2020-11-04,481,2285.89579926362,2285.89579926362,0
2020-11-05,482,2285.89579926362,2285.89579926362,0
2020-11-06,483,2285.89579926362,2285.89579926362,0
2020-11-09,484,2285.89579926362,2285.89579926362,0
2020-11-10,485,2285.89579926362,2285.89579926362,0
2020-11-11,486,2285.89579926362,2285.89579926362,0
2020-11-12,487,2285.89579926362,2285.89579926362,0
2020-11-13,488,2285.89579926362,2285.89579926362,0
2020-11-14,489,2285.89579926362,2285.89579926362,0
2020-11-17,490,2285.89579926362,2285.89579926362,0
2020-11-18,491,2285.89579926362,2285.89579926362,0
2020-11-19,492,2285.89579926362,2285.89579926362,0
2020-11-20,493,2285.89579926362,2285.89579926362,0
2020-11-23,494,2285.89579926362,2285.89579926362,0
2020-11-24,495,2285.89579926362,2285.89579926362,0
2020-11-25,496,2285.89579926362,2285.89579926362,0
2020-11-26,497,2285.89579926362,2285.89579926362,0
2020-11-27,498,2285.89579926362,2285.89579926362,0
2020-12-01,499,2285.89579926362,2285.89579926362,0
2020-12-02,500,2285.89579926362,2285.89579926362,0
2020-12-03,501,2285.89579926362,2285.89579926362,0
2020-12-04,502,2285.89579926362,2285.89579926362,0
2020-12-07,503,2285.89579926362,2285.89579926362,0
2020-12-08,504,2285.89579926362,2285.89579926362,0
2020-12-09,505,2285.89579926362,2285.89579926362,0
2020-12-10,506,2285.89579926362,2285.89579926362,0
2020-12-11,507,2285.89579926362,2285.89579926362,0
2020-12-14,508,2285.89579926362,2285.89579926362,0
2020-12-15,509,2285.89579926362,2285.89579926362,0
2020-12-16,510,2285.89579926362,2285.89579926362,0
2020-12-17,511,2285.89579926362,2285.89579926362,0
2020-12-18,512,2285.89579926362,2285.89579926362,0
2020-12-21,513,2285.89579926362,2285.89579926362,0
2020-12-22,514,2285.89579926362,2285.89579926362,0
2020-12-23,515,2285.89579926362,2285.89579926362,0
2020-12-24,516,2285.89579926362,2285.89579926362,0
2020-12-28,517,2285.89579926362,2285.89579926362,0
2020-12-29,518,2285.89579926362,2285.89579926362,0
2020-12-30,519,2285.89579926362,2285.89579926362,0
2020-12-31,520,2285.89579926362,2285.89579926362,0
2021-01-01,521,2285.89579926362,2285.89579926362,0
2021-01-04,522,2285.89579926362,2285.89579926362,0
2021-01-05,523,2285.89579926362,2285.89579926362,0
2021-01-06,524,2285.89579926362,2285.89579926362,0
2021-01-07,525,2285.89579926362,2285.89579926362,0
2021-01-08,526,2285.89579926362,2285.89579926362,0
2021-01-11,527,2285.89579926362,2285.89579926362,0
2021-01-12,528,2285.89579926362,2285.89579926362,0
2021-01-13,529,2285.89579926362,2285.89579926362,0
2021-01-14,530,2285.89579926362,2285.89579926362,0
2021-01-15,531,2285.89579926362,457.179159852725,1.89184759360965
2021-01-18,532,2230.29439848744,457.179159852725,1.89184759360965
2021-01-19,533,2242.45897851435,457.179159852725,1.89184759360965
2021-01-20,534,2242.74275565339,2242.74275565339,0
2021-01-21,535,2242.74275565339,2242.74275565339,0
2021-01-22,536,2242.74275565339,2242.74275565339,0
2021-01-25,537,2242.74275565339,2242.74275565339,0
2021-01-27,538,2242.74275565339,2242.74275565339,0
2021-01-28,539,2242.74275565339,2242.74275565339,0
2021-01-29,540,2242.74275565339,2242.74275565339,0
2021-02-01,541,2242.74275565339,2242.74275565339,0
2021-02-02,542,2242.74275565339,2242.74275565339,0
2021-02-03,543,2242.74275565339,2242.74275565339,0
2021-02-04,544,2242.74275565339,2242.74275565339,0
2021-02-05,545,2242.74275565339,2242.74275565339,0
2021-02-08,546,2242.74275565339,2242.74275565339,0
2021-02-09,547,2242.74275565339,2242.74275565339,0
2021-02-10,548,2242.74275565339,2242.74275565339,0
2021-02-11,549,2242.74275565339,2242.74275565339,0
2021-02-12,550,2242.74275565339,2242.74275565339,0
2021-02-15,551,2242.74275565339,2242.74275565339,0
2021-02-16,552,2242.74275565339,2242.74275565339,0
2021-02-17,553,2242.74275565339,2242.74275565339,0
2021-02-18,554,2242.74275565339,2242.74275565339,0
2021-02-19,555,2242.74275565339,2242.74275565339,0
2021-02-22,556,2242.74275565339,2242.74275565339,0
2021-02-23,557,2242.74275565339,2242.74275565339,0
2021-02-24,558,2242.74275565339,2242.74275565339,0
2021-02-25,559,2242.74275565339,2242.74275565339,0
2021-02-26,560,2242.74275565339,2242.74275565339,0
2021-03-01,561,2242.74275565339,2242.74275565339,0
2021-03-02,562,2242.74275565339,2242.74275565339,0
2021-03-03,563,2242.74275565339,2242.74275565339,0
2021-03-04,564,2242.74275565339,2242.74275565339,0
2021-03-05,565,2242.74275565339,2242.74275565339,0
2021-03-08,566,2242.74275565339,448.548551130677,1.74390012492002
2021-03-09,567,2226.21058246915,448.548551130677,1.74390012492002
2021-03-10,568,2272.24954576703,448.548551130677,1.74390012492002
2021-03-12,569,2254.3745694866,448.548551130677,1.74390012492002
2021-03-15,570,2216.3052297596,448.548551130677,1.74390012492002
2021-03-16,571,2258.89127081015,448.548551130677,1.74390012492002
2021-03-17,572,2233.93606002254,448.548551130677,1.74390012492002
2021-03-18,573,2209.66097028365,448.548551130677,1.74390012492002
2021-03-19,574,2191.12331195575,448.548551130677,1.74390012492002
2021-03-22,575,2156.92543050607,448.548551130677,1.74390012492002
2021-03-23,576,2166.13322316565,448.548551130677,1.74390012492002
2021-03-24,577,2141.07337837055,448.548551130677,1.74390012492002
2021-03-25,578,2105.27110880594,448.548551130677,1.74390012492002
2021-03-26,579,2128.79632149111,448.548551130677,1.74390012492002
2021-03-30,580,2130.60997762103,448.548551130677,1.74390012492002
2021-03-31,581,2121.83815999268,448.548551130677,1.74390012492002
2021-04-01,582,2148.34544189147,448.548551130677,1.74390012492002
2021-04-05,583,2092.08722386155,448.548551130677,1.74390012492002
2021-04-06,584,2079.14748493464,448.548551130677,1.74390012492002
2021-04-07,585,2093.51722196398,448.548551130677,1.74390012492002
2021-04-08,586,2098.36526431126,448.548551130677,1.74390012492002
2021-04-09,587,2066.83555005271,448.548551130677,1.74390012492002
2021-04-12,588,1935.41523663873,448.548551130677,1.74390012492002
2021-04-13,589,1956.35947713902,448.548551130677,1.74390012492002
2021-04-15,590,1944.03010325584,448.548551130677,1.74390012492002
2021-04-16,591,1948.51192657688,448.548551130677,1.74390012492002
2021-04-19,592,1882.59250185491,448.548551130677,1.74390012492002
2021-04-20,593,1938.99023189482,448.548551130677,1.74390012492002
2021-04-22,594,1892.5152935657,448.548551130677,1.74390012492002
2021-04-23,595,1926.80037002163,448.548551130677,1.74390012492002
2021-04-26,596,1950.11631469181,448.548551130677,1.74390012492002
2021-04-27,597,1971.77555424332,448.548551130677,1.74390012492002
2021-04-28,598,2043.41497137503,448.548551130677,1.74390012492002
2021-04-29,599,2082.47833417324,448.548551130677,1.74390012492002
2021-04-30,600,2082.44345617074,2082.44345617074,0
