Date,Day,NetWorth,Cash,Shares
2020-11-17,490,4485.04678883765,4485.04678883765,0
2020-11-18,491,4485.04678883765,4485.04678883765,0
2020-11-19,492,4485.04678883765,4485.04678883765,0
2020-11-20,493,4485.04678883765,4485.04678883765,0
2020-11-23,494,4485.04678883765,4485.04678883765,0
2020-11-24,495,4485.04678883765,4485.04678883765,0
2020-11-25,496,4485.04678883765,4485.04678883765,0
2020-11-26,497,4485.04678883765,4485.04678883765,0
2020-11-27,498,4485.04678883765,4485.04678883765,0
2020-12-01,499,4485.04678883765,4485.04678883765,0
2020-12-02,500,4485.04678883765,4485.04678883765,0
2020-12-03,501,4485.04678883765,4485.04678883765,0
2020-12-04,502,4485.04678883765,4485.04678883765,0
2020-12-07,503,4485.04678883765,4485.04678883765,0
2020-12-08,504,4485.04678883765,4485.04678883765,0
2020-12-09,505,4485.04678883765,4485.04678883765,0
2020-12-10,506,4485.04678883765,4485.04678883765,0
2020-12-11,507,4485.04678883765,4485.04678883765,0
2020-12-14,508,4485.04678883765,4485.04678883765,0
2020-12-15,509,4485.04678883765,4485.04678883765,0
2020-12-16,510,4485.04678883765,4485.04678883765,0
2020-12-17,511,4485.04678883765,4485.04678883765,0
2020-12-18,512,4485.04678883765,4485.04678883765,0
2020-12-21,513,4485.04678883765,4485.04678883765,0
2020-12-22,514,4485.04678883765,4485.04678883765,0
2020-12-23,515,4485.04678883765,4485.04678883765,0
2020-12-24,516,4485.04678883765,4485.04678883765,0
2020-12-28,517,4485.04678883765,4485.04678883765,0
2020-12-29,518,4485.04678883765,4485.04678883765,0
2020-12-30,519,4485.04678883765,4485.04678883765,0
2020-12-31,520,4485.04678883765,4485.04678883765,0
2021-01-01,521,4485.04678883765,4485.04678883765,0
2021-01-04,522,4485.04678883765,4485.04678883765,0
2021-01-05,523,4485.04678883765,4485.04678883765,0
2021-01-06,524,4485.04678883765,4485.04678883765,0
2021-01-07,525,4485.04678883765,4485.04678883765,0
2021-01-08,526,4485.04678883765,4485.04678883765,0
2021-01-11,527,4485.04678883765,4485.04678883765,0
2021-01-12,528,4485.04678883765,4485.04678883765,0
2021-01-13,529,4485.04678883765,4485.04678883765,0
2021-01-14,530,4485.04678883765,4485.04678883765,0
2021-01-15,531,4485.04678883765,4485.04678883765,0
2021-01-18,532,4485.04678883765,4485.04678883765,0
2021-01-19,533,4485.04678883765,4485.04678883765,0
2021-01-20,534,4485.04678883765,4485.04678883765,0
2021-01-21,535,4485.04678883765,4485.04678883765,0
2021-01-22,536,4485.04678883765,4485.04678883765,0
2021-01-25,537,4485.04678883765,4485.04678883765,0
2021-01-27,538,4485.04678883765,4485.04678883765,0
2021-01-28,539,4485.04678883765,4485.04678883765,0
2021-01-29,540,4485.04678883765,4485.04678883765,0
2021-02-01,541,4485.04678883765,4485.04678883765,0
2021-02-02,542,4485.04678883765,4485.04678883765,0
2021-02-03,543,4485.04678883765,4485.04678883765,0
2021-02-04,544,4485.04678883765,4485.04678883765,0
2021-02-05,545,4485.04678883765,4485.04678883765,0
2021-02-08,546,4485.04678883765,4485.04678883765,0
2021-02-09,547,4485.04678883765,4485.04678883765,0
2021-02-10,548,4485.04678883765,4485.04678883765,0
2021-02-11,549,4485.04678883765,4485.04678883765,0
2021-02-12,550,4485.04678883765,4485.04678883765,0
2021-02-15,551,4485.04678883765,4485.04678883765,0
2021-02-16,552,4485.04678883765,4485.04678883765,0
2021-02-17,553,4485.04678883765,4485.04678883765,0
2021-02-18,554,4485.04678883765,4485.04678883765,0
2021-02-19,555,4485.04678883765,4485.04678883765,0
2021-02-22,556,4485.04678883765,4485.04678883765,0
2021-02-23,557,4485.04678883765,4485.04678883765,0
2021-02-24,558,4485.04678883765,4485.04678883765,0
2021-02-25,559,4485.04678883765,4485.04678883765,0
2021-02-26,560,4485.04678883765,4485.04678883765,0
2021-03-01,561,4485.04678883765,4485.04678883765,0
2021-03-02,562,4485.04678883765,4485.04678883765,0
2021-03-03,563,4485.04678883765,4485.04678883765,0
2021-03-04,564,4485.04678883765,897.009357767529,5.75975187586502
2021-03-05,565,4404.92864024436,897.009357767529,5.75975187586502
2021-03-08,566,4403.02792212533,897.009357767529,5.75975187586502
2021-03-09,567,4477.84709899282,897.009357767529,5.75975187586502
2021-03-10,568,4501.17409409007,897.009357767529,5.75975187586502
2021-03-12,569,4486.25633673158,897.009357767529,5.75975187586502
2021-03-15,570,4346.40956118557,897.009357767529,5.75975187586502
2021-03-16,571,4353.37886095537,897.009357767529,5.75975187586502
2021-03-17,572,4324.9256866886,897.009357767529,5.75975187586502
2021-03-18,573,4279.82682950058,897.009357767529,5.75975187586502
2021-03-19,574,4229.42900058676,897.009357767529,5.75975187586502
2021-03-22,575,4213.47448789061,897.009357767529,5.75975187586502
2021-03-23,576,4241.87006463862,897.009357767529,5.75975187586502
2021-03-24,577,4189.22593249322,897.009357767529,5.75975187586502
2021-03-25,578,4171.71628679059,897.009357767529,5.75975187586502
2021-03-26,579,4234.67037479379,897.009357767529,5.75975187586502
2021-03-30,580,4286.3353491203,897.009357767529,5.75975187586502
2021-03-31,581,4250.27930237739,897.009357767529,5.75975187586502
2021-04-01,582,4278.9628667192,897.009357767529,5.75975187586502
2021-04-05,583,4194.23691662522,897.009357767529,5.75975187586502
2021-04-06,584,4176.38168581004,897.009357767529,5.75975187586502
2021-04-07,585,4202.18537421391,897.009357767529,5.75975187586502
2021-04-08,586,4237.55025073173,897.009357767529,5.75975187586502
2021-04-09,587,4182.71741287349,897.009357767529,5.75975187586502
2021-04-12,588,4012.45914742292,897.009357767529,5.75975187586502
2021-04-13,589,4090.56138285965,897.009357767529,5.75975187586502
2021-04-15,590,4165.1501696521,897.009357767529,5.75975187586502
2021-04-16,591,4177.87922129776,4177.87922129776,0
2021-04-19,592,4177.87922129776,4177.87922129776,0
2021-04-20,593,4177.87922129776,4177.87922129776,0
2021-04-22,594,4177.87922129776,4177.87922129776,0
2021-04-23,595,4177.87922129776,4177.87922129776,0
2021-04-26,596,4177.87922129776,4177.87922129776,0
2021-04-27,597,4177.87922129776,4177.87922129776,0
2021-04-28,598,4177.87922129776,835.575844259552,5.4561982745453
2021-04-29,599,4215.96348525409,835.575844259552,5.4561982745453
2021-04-30,600,4147.59732087404,4147.59732087404,0
